date,우산,우비,크록스,써큘레이터,에어컨,선풍기,닭가슴살,방향제,텀블러,보조배터리,사과,탄산수,텐트,자전거,무선청소기,에어프라이어,모기퇴치제,캡슐세제,매트리스,전신거울,칫솔,청바지,우산꽃이,신발건조기,우산비닐,물받이,옷걸이,장갑,모기장,원피스,담요,라면,스마트폰,핸드폰케이스,그립톡,요가매트,샴푸,덤벨
2023-04-27,11.73936,27.70691,42.36797,12.76487,27.04816,10.3002,53.83307,51.61139,52.12483,43.00462,61.26527,66.53823,63.3301,47.14496,44.23076,42.43662,26.93409,40.6386,48.48246,43.60284,42.59259,62.69586,19.52662,31.05776,8.65384,54.8,47.50189,84.11347,20.2762,60.81423,47.64044,66.79104,63.63636,63.36729,40.29251,52.66007,51.09439,73.70892
2023-04-28,11.67263,26.283,40.12243,12.71418,25.03883,9.46717,40.70637,47.17421,46.70208,39.08864,60.14616,62.47777,53.61084,47.1682,41.75126,40.17404,24.92836,33.38171,46.03192,38.6717,37.53923,57.955,12.42603,26.0315,9.61538,33.2,41.42694,69.92907,19.37643,61.16898,38.3146,64.27238,58.12053,59.5342,36.54526,45.83333,44.85294,69.19014
2023-04-29,25.681,40.07712,46.88825,9.76376,27.01191,8.61843,36.59638,44.93227,40.44931,37.94232,52.39237,63.95969,60.56147,42.00046,44.426,44.39651,20.77363,35.70391,49.83138,41.80364,36.84871,68.56167,26.0355,40.73518,25.38461,42.4,44.13323,55.60283,20.88302,66.65915,46.34831,68.1281,54.74974,74.89891,40.25427,48.23446,46.75102,66.25586
2023-04-30,13.02554,21.67012,55.15533,12.17682,26.59243,10.02776,41.9209,42.03643,44.06817,41.40975,57.51969,74.5406,83.56243,61.67196,51.01522,45.08513,21.3467,42.62215,55.54181,46.06841,50.7219,84.33105,10.94674,38.25956,6.53846,30.8,55.35579,57.30496,19.81586,66.52401,46.17977,68.1281,54.64759,74.721,39.15495,49.17608,56.00205,69.24882
2023-05-01,13.22574,33.43221,64.84111,15.17793,32.8638,13.01671,62.20851,54.22699,50.74147,47.42613,68.17403,82.39478,91.26815,68.05609,55.07614,48.32387,34.95702,58.49056,63.10701,49.1115,56.46578,70.32944,15.97633,39.6099,7.5,37.6,60.71158,63.40425,27.93471,67.08711,45.50561,74.44029,67.51787,78.05272,40.07265,59.43973,67.28796,82.45305
2023-05-02,14.79099,68.34767,58.58079,17.3578,34.23096,13.95452,69.07792,55.48808,56.55157,47.93164,66.83795,80.20154,73.16553,57.47268,52.53807,45.33484,38.96848,49.34687,77.56294,47.97867,57.84682,58.77862,24.26035,39.6099,16.53846,66.4,52.46025,78.43971,32.20338,65.00929,45.95505,71.11318,65.67926,73.47565,40.42634,64.75988,67.92065,90.3169
2023-05-03,16.75059,66.67161,56.52704,21.08891,37.70067,18.38424,61.65468,57.49649,55.94289,48.64364,62.73838,75.75577,60.77444,51.73936,50.18547,42.94362,42.83667,43.92839,71.71762,43.24744,50.84745,60.26516,16.56804,46.13653,22.5,58,45.64723,91.6312,37.45553,67.86981,40.89887,69.68283,70.48008,72.97428,38.41888,56.89736,59.88372,87.5
2023-05-04,25.03185,63.63097,54.60411,24.5767,39.06784,25.72169,44.51515,57.44978,47.9637,42.79102,56.62898,62.80379,55.56631,47.85,40.35532,40.65834,41.83381,56.16835,62.88219,38.53842,43.78531,54.319,15.97633,42.98574,29.61538,76.4,39.68584,87.65957,45.05126,64.16464,33.70786,60.01243,63.02349,62.9953,34.94885,45.38606,52.75307,72.71126
2023-05-05,39.6105,95.98042,78.21652,30.00101,43.55774,31.67339,37.36883,56.00186,45.73926,43.6383,53.99109,61.1144,64.35624,45.39397,45.85122,48.08172,34.52722,38.65505,68.40152,44.78009,48.17953,64.28284,39.64497,75.54388,53.84615,76.4,42.42997,61.27659,39.86189,73.2361,35.56179,69.8694,58.22267,82.82387,36.44011,47.48116,52.56497,74.11971
2023-05-06,40.94521,100,67.33685,20.56169,34.39668,22.76418,37.45141,59.45819,40.71491,40.43431,51.87849,60.22525,88.59632,39.73812,50.10737,45.98562,29.79942,42.38026,78.04631,47.11239,50.43942,60.84773,52.36686,84.24606,54.80769,98.8,42.99772,59.29078,37.7694,71.45109,38.93258,71.20646,63.43207,87.59501,38.98288,47.97551,56.05335,77.28873
2023-05-07,26.01468,53.97508,65.77336,20.61238,30.46607,16.67627,49.57248,58.57076,51.46082,44.12246,64.77104,72.05097,86.50532,47.78802,52.4014,51.89557,30.80229,52.29801,67.97437,50.66637,57.09353,64.78505,28.40236,72.39309,29.80769,46.4,57.79712,60.14184,39.77819,70.4882,50.16853,69.3097,57.6098,89.64903,41.11461,53.79001,61.8502,80.98591
2023-05-08,17.33907,34.30732,69.17976,21.49447,37.26048,18.01487,67.88282,64.92293,56.14209,49.61908,73.87233,78.51215,82.76863,47.26117,54.69543,46.53802,43.83954,52.10449,84.98201,44.09151,65.37978,58.19606,29.28994,57.6144,23.26923,72.4,47.76684,90.92198,42.60305,62.86389,45.61797,65.39179,77.52808,78.89374,39.29834,57.72128,64.12448,90.19953
2023-05-09,13.34101,29.29397,64.07905,23.69461,38.45675,18.3659,72.96443,61.4666,60.28109,49.88252,70.78908,78.54179,68.96418,49.34531,48.63334,46.60612,50.28653,48.62119,72.66187,47.29009,67.38857,66.27159,23.37278,57.53938,18.26923,72.8,48.99697,95.03546,43.3145,67.12652,47.52808,71.17537,82.02247,77.92333,39.58512,56.14406,60.65321,89.43661
2023-05-10,10.99314,25.71937,64.52485,28.34837,39.10926,21.21863,70.09327,57.91686,62.00752,48.2734,69.43017,79.96443,61.80058,49.81792,46.06598,45.31214,60.88825,48.28253,58.09352,44.0693,57.09353,61.77179,19.52662,52.13803,18.46153,62.8,54.44738,91.20567,55.3463,69.19308,43.48314,69.18532,82.12461,78.11741,42.48159,57.86252,57.35294,88.49765
2023-05-11,10.62306,24.78493,67.5769,35.13129,41.5277,25.82123,61.44092,55.67491,60.42496,49.70452,68.98481,81.29816,66.62149,48.94243,45.47051,45.37268,64.61318,46.92791,51.11285,42.58107,54.48838,58.71836,17.45562,49.36234,16.73076,50,56.26419,91.34751,63.19313,71.92972,42.30337,72.79228,76.91521,76.07957,43.06471,54.75517,54.94186,89.31924
2023-05-12,9.20342,22.32275,69.2547,29.58531,34.96116,22.03856,45.24873,56.46893,55.79902,47.78924,56.53762,68.46473,59.09002,45.92081,42.82506,40.65834,54.15472,44.07353,45.616,40.09329,45.60577,55.90598,13.90532,50.18754,13.26923,53.6,45.26873,87.23404,59.84515,69.60977,35.67415,67.47512,72.1144,70.33802,36.39231,46.06873,46.63132,79.51877
2023-05-13,9.42789,21.29931,70.36477,30.92365,33.73899,23.02352,36.71298,43.76459,49.52412,46.62157,50.35971,63.87077,68.88673,54.55179,43.44006,40.99886,37.67908,41.07402,45.60476,40.87072,41.87068,61.57091,12.42603,44.93623,10.1923,41.2,45.24981,70.3546,50.38711,69.20434,35.78651,59.32835,58.01838,71.72893,38.1799,41.38418,43.22845,73.41549
2023-05-14,9.10635,21.62563,80.30075,36.3581,40.25893,31.57908,51.71492,53.05931,56.62903,53.98362,58.27338,80.29045,92.44917,69.74509,49.26786,48.67953,46.9914,50.12094,58.85791,49.62239,53.38983,67.65769,12.42603,34.88372,11.53846,36.4,59.8221,70.3546,68.1314,83.55763,40.05617,68.09701,54.64759,79.33042,41.44919,51.2241,51.60738,77.52347
2023-05-15,10.07098,25.28923,82.01412,53.22924,60.76126,51.78917,76.01049,58.33722,64.37583,57.82128,74.10071,90.07113,84.25943,57.5734,51.46427,47.46121,70.4871,56.0716,60.33048,47.00133,66.44695,55.92607,10.35502,40.66016,17.88461,65.2,58.51627,100,89.7468,77.9661,42.41573,65.8893,65.7814,77.13084,40.33075,55.43785,61.7989,93.07511
2023-05-16,10.71406,31.53366,100,100,100,100,72.07539,57.82344,69.2895,56.37593,74.42046,100,73.55275,54.04819,49.72666,48.64926,100,49.2985,55.44064,46.53487,58.60012,58.37685,16.8639,39.08477,14.61538,64,58.23239,91.48936,100,92.49394,44.55056,71.42412,75.48518,73.60504,40.80871,52.94256,59.42202,91.60798
