date,우산,우비,크록스,써큘레이터,에어컨,선풍기,닭가슴살,방향제,텀블러,보조배터리,사과,탄산수,텐트,자전거,무선청소기,에어프라이어,모기퇴치제,캡슐세제,매트리스,전신거울,칫솔,청바지,우산꽃이,신발건조기,우산비닐,물받이,옷걸이,장갑,모기장,원피스,담요,라면,스마트폰,핸드폰케이스,그립톡,요가매트,샴푸,덤벨
2022-07-13,67.14022,60.03835,82.47579,37.28924,24.92795,25.70848,74.24928,41.80289,70.63966,44.96974,22.63676,63.29831,63.29313,45.51793,46.41741,54.56935,56.04801,63.66715,63.433,64.52687,37.07627,41.96464,58.57988,52.46781,72.86432,57.59162,48.27408,2.14906,36.05929,78.7507,23.29495,43.54148,27.73697,69.7989,34.51868,83.51345,49.36724,88.09523
2022-07-14,29.88036,18.0115,71.83407,33.26445,24.75417,24.60094,64.21841,40.49509,64.29836,44.46422,22.14794,66.65966,53.76112,50.40675,41.73174,51.07305,56.23268,64.58635,64.17491,64.48245,35.0459,39.81518,28.69822,38.91273,25.29313,55.49738,50.67834,2.46798,37.26991,72.82408,22.88751,41.65953,23.32983,67.32869,32.87448,75.64957,46.22152,84.85558
2022-07-15,18.64143,10.57678,64.04344,29.3054,22.58518,21.18004,50.84392,40.96216,63.06994,42.34247,20.02731,56.82773,48.88027,52.23522,38.92034,45.65093,51.33887,60.52249,54.97976,62.01688,32.25635,36.29971,16.8639,18.45493,12.73031,37.43455,43.48274,2.34532,36.54107,71.78174,18.12223,38.51154,22.56033,64.74677,30.38906,64.63554,43.42533,78.76658
2022-07-16,16.86414,10.59153,64.21027,27.45972,19.01053,19.73519,40.03127,32.50817,54.80301,40.14239,16.08079,56.32352,55.09618,58.38692,36.40179,44.36469,40.44321,50.26608,57.95863,57.88538,31.02048,41.98473,16.27218,16.77396,9.88274,29.05759,39.46419,1.67803,34.51513,75.80809,17.89193,33.22497,21.65092,72.18222,30.28391,56.86364,36.96516,72.83372
2022-07-17,16.8929,10.45876,72.63684,28.04207,17.14291,22.85729,51.4493,33.76926,59.08587,45.99501,19.17187,67.79411,77.4476,68.11032,54.56852,54.32774,49.21514,49.58877,65.69244,66.39271,36.42302,50.24106,13.60946,16.70243,6.86767,23.82198,52.3098,1.70747,39.33292,88.50423,18.28166,40.73567,21.58097,78.42601,34.5856,68.26856,48.87308,79.35206
2022-07-18,38.47348,19.22849,66.39907,29.74686,19.04353,21.89716,75.64446,39.79448,73.87118,50.71555,22.78772,71.55462,74.26069,60.76547,60.05466,55.21603,68.0517,58.15191,66.97392,67.83651,37.76483,42.82844,33.43195,22.17453,36.0134,47.12041,45.02833,2.38457,45.49722,77.30197,22.01948,43.9692,28.47149,73.10079,36.75556,82.50172,55.52609,95.62841
2022-07-19,16.23145,9.92771,65.2037,27.81195,19.52088,21.22652,81.50182,38.6268,73.60557,49.74724,22.7374,68.38235,64.49899,59.797,61.2456,52.40903,59.27977,62.69956,79.2491,68.59173,34.97528,42.50703,26.62721,14.87839,16.0804,43.71727,44.90812,2.44835,42.53242,76,21.31089,40.71856,24.93878,73.13803,36.36363,79.46654,58.70796,100
2022-07-20,15.14436,10.03097,64.41974,26.3232,19.46589,20.70462,77.94571,39.74778,71.0934,48.39444,22.70864,65.16806,60.98191,59.828,63.51034,50.7888,60.48014,69.56942,72.58318,65.37094,32.96257,39.83527,14.49704,12.55364,11.89279,33.76963,49.39034,2.44345,38.10994,77.84383,18.75996,37.57057,25.04372,73.07596,36.20112,83.23752,54.12799,98.63387
2022-07-21,37.50143,17.14854,56.90381,22.39233,14.81554,16.68348,74.11698,37.319,72.79769,44.04414,21.30687,56.09243,58.84295,55.94638,58.91253,52.5938,47.55309,60.71601,69.50314,64.12705,32.71539,41.58296,26.92307,16.38054,20.43551,38.21989,46.17894,2.24228,31.56269,67.23236,19.59255,41.5911,20.67156,72.91459,33.91645,73.76408,46.20947,88.40749
2022-07-22,22.961,10.92344,51.32833,17.49401,13.64306,12.61985,62.46241,37.17888,62.21779,45.68885,17.461,57.07983,56.7327,57.63539,56.24755,49.86498,49.86149,55.15239,65.89478,63.08307,31.63841,38.00723,18.04733,15.55793,11.72529,31.41361,40.63197,2.20793,28.56084,68.12041,16.74047,38.88793,24.09933,68.84309,33.13258,67.41779,41.11124,88.0562
2022-07-23,23.6282,12.10355,54.82288,18.91701,11.72925,14.75259,56.99394,30.21952,54.2386,42.6415,17.08719,54.2647,64.24059,54.90818,81.58922,59.6859,42.38227,52.97532,68.71627,62.54997,29.50211,43.0695,21.89349,11.62374,10.88777,20.68062,40.92392,1.57008,35.79987,74.11853,17.39592,39.38408,22.35047,75.47169,31.01041,63.07197,38.25479,75.60499
